time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-2.13854012544,0.710159393263,19.801819025,6.22337784482,0.192132224162,0.0,-2.49617045558,0.18498698754,4.96316173589,-0.0408058530382,0.074643631011,0.0,441.8505830467889,441.1341234787478,439.817665800836,441.1723842284204
3.3000000000000025,-2.29158494316,0.720269625592,20.0981892316,6.22090245837,0.196269010701,0.0,-2.60574442538,0.151827834058,4.91583315099,-0.0421729379055,0.0540118935281,0.0,421.1112782165551,419.3262601343004,420.12035035056107,420.0007696809965
3.3600000000000025,-2.45130749137,0.728342966514,20.3918408787,6.21826156702,0.199237142667,0.0,-2.71867182787,0.11707935037,4.87254099199,-0.0479783798926,0.0383395590099,0.0,421.99381829554494,420.64018728518806,421.97539163854645,421.4726344594217
3.4200000000000026,-2.61854436739,0.734069711957,20.686228209,6.21486925679,0.201222656431,0.0,-2.85608542896,0.0735563470048,4.93984209524,-0.0851820560181,0.019705309464,0.0,458.5013085235684,457.01861592464064,458.88765560336714,455.92180276418526
3.4800000000000026,-2.79284608605,0.73752838624,20.978624247,6.20965767878,0.202515573845,0.0,-2.95424109728,0.0413547876745,4.80712635869,-0.0904430202283,0.0250011642769,0.0,391.2336170743032,391.726567533059,391.1533794451596,390.6556417291586
3.5400000000000027,-2.97436690719,0.738516650059,21.2693193462,6.20498847045,0.204178144967,0.0,-3.09659776186,-0.00885777079166,4.88213502096,-0.0602059084102,0.0326392926734,0.0,460.11393464614804,460.7184934301521,458.8693205754546,461.25875129779087
3.6000000000000028,-3.16436504114,0.736450982827,21.563934457,6.20148995556,0.205915374325,0.0,-3.23685896577,-0.0602950941039,4.93786864603,-0.0547624014124,0.020319344113,0.0,455.64182380143166,454.6558836423576,455.46630137513876,455.8992380106292
3.660000000000003,-3.3626550553,0.731303411847,21.8610395403,6.19828647392,0.208022666641,0.0,-3.37300950263,-0.11155354466,4.9652635484,-0.0507823020071,0.0548088527853,0.0,444.6338426429593,447.4514232576169,448.69726678689995,449.01847474556394
3.720000000000003,-3.56905556382,0.723074374348,22.1591843764,6.19557564519,0.211777497852,0.0,-3.50737382511,-0.162968954533,4.97256294888,-0.0358404578805,0.0747905617956,0.0,441.3506811906869,442.9998420867079,440.853231696427,442.0850827300649
3.780000000000003,-3.78426529127,0.711449859117,22.4607725907,6.19312262247,0.215963146883,0.0,-3.66667596332,-0.224668824459,5.07949526568,-0.0535933578662,0.0570992169665,0.0,474.2378466661131,472.8800818567307,474.924837653385,473.5601752542373
3.840000000000003,-4.00959805309,0.695881750731,22.7708292454,6.18980833485,0.219338140351,0.0,-3.84467127065,-0.294522590078,5.25447420445,-0.0587477164211,0.0544954364464,0.0,495.316379796206,495.1266197034319,496.7434775881584,496.3635911915546
3.900000000000003,-4.24528583372,0.676226697152,23.0894605486,6.18645639606,0.222374436301,0.0,-4.01185727791,-0.360912022389,5.36561805891,-0.0506500972777,0.041397275662,0.0,480.754786862736,479.7625260929103,478.4169070496264,479.0312868152317
3.960000000000003,-4.49140117073,0.652391322051,23.4160919512,6.18450588308,0.225224526031,0.0,-4.19217175543,-0.43374220078,5.52088971714,-0.0100011411648,0.0575360460842,0.0,494.37686524414744,495.56586448561694,492.47026362053464,495.46776426824925
4.020000000000002,-4.74711366384,0.624718459113,23.7463134011,6.18383611259,0.228354155051,0.0,-4.33197286889,-0.488719866442,5.48631889218,-0.0135937860919,0.0383447918999,0.0,439.11581924961484,437.5222846803252,437.9542338676256,437.6553660913192
4.080000000000001,-5.01083129735,0.593934442991,24.0724724896,6.18364374726,0.230582773196,0.0,-4.45900488343,-0.537468353752,5.38587542254,0.0120779808237,0.0346267185004,0.0,416.016602505396,415.6915789086608,415.1688314817787,417.41579878499294
4.14,-5.28243262482,0.560144601927,24.393424444,6.18421087877,0.233032761624,0.0,-4.59474612793,-0.588816761292,5.31259166475,0.00360185681265,0.0510071079669,0.0,424.8501799802778,426.2535861245244,424.65339099870465,423.92539555316125
4.199999999999998,-5.56355691703,0.52274202261,24.7154095248,6.18415315811,0.237401650669,0.0,-4.77641505674,-0.657825659284,5.41921949572,-0.0121611258392,0.0980067113269,0.0,480.10402764673046,483.6606419872523,483.43357322558074,482.24416395502993
4.259999999999997,-5.85486877601,0.481541827873,25.0402998791,6.18407914004,0.242744253781,0.0,-4.93455837771,-0.715500381859,5.40999097988,0.0146375125439,0.0573804299295,0.0,450.9220199935946,447.6332315642952,446.57747982413883,448.7586220205762
4.319999999999996,-6.15688887434,0.436448707195,25.369017363,6.18498515616,0.24636325929,0.0,-5.13306864184,-0.787388976307,5.54601815768,0.0160100522292,0.0656211225818,0.0,494.22143176620335,494.83071949451505,493.75309590112886,493.85423642542827
4.379999999999995,-6.47022152403,0.387342318024,25.703039223,6.18589143949,0.250165629535,0.0,-5.31175878265,-0.849337566492,5.58731380244,0.0132297103056,0.058449945066,0.0,468.4878653652935,467.9325018770555,467.983658153073,467.7670267525973
4.439999999999993,-6.79442773849,0.334521814202,26.0396712546,6.18705848531,0.253342058412,0.0,-5.49548149845,-0.911185129462,5.63299496549,0.0296462665876,0.0386639831619,0.0,471.05056550297826,469.5192485830731,470.89855859559776,472.1670077316059
4.499999999999992,-7.13027957717,0.277825268561,26.381019352,6.18950023246,0.256058252034,0.0,-5.69980779299,-0.978374639707,5.74413866221,0.0566939679056,0.0559796997469,0.0,490.6082520176605,491.89345815692576,492.199839030165,494.1986010566699
4.559999999999991,-7.47769418113,0.217439253269,26.7259600803,6.19286700054,0.259240155738,0.0,-5.8810917998,-1.03415277107,5.75333299529,0.0549248623687,0.0463683576148,0.0,464.2482398565521,463.494984499513,463.0694526889594,462.9322293168838
4.6199999999999894,-7.83546944343,0.153976740642,27.0691003134,6.19701578298,0.261498915016,0.0,-6.04522846136,-1.08098046429,5.68463176562,0.088297362758,0.00782941999761,0.0,440.7097438320626,437.51238829311177,438.29394394679707,441.06297711998167
4.679999999999988,-8.20412377284,0.08747138975,27.4116268883,6.202180772,0.26167365387,0.0,-6.24341979928,-1.13533216434,5.73226705175,0.0812431811289,-0.00939507661714,0.0,477.74680904614337,476.43132262462035,476.13569674288294,475.6011307244072
4.739999999999987,-8.58382456828,0.0180710950315,27.7536225411,6.20737690744,0.261366797531,0.0,-6.41359985463,-1.1776438183,5.66766530801,0.0955970369713,0.00230661664847,0.0,441.160735940689,442.12625482493735,442.01637525025126,443.2041831197458
4.799999999999986,-8.97390430371,-0.0538162617251,28.0921182852,6.21292591033,0.262216491931,0.0,-6.58943909407,-1.2181699816,5.61547633117,0.0853933926808,0.0310070193554,0.0,445.3054498768125,447.64763863387293,446.1033570860852,445.2763043999165
4.859999999999984,-9.37446607264,-0.128010979155,28.4268950049,6.21833927152,0.264653422745,0.0,-6.76313904684,-1.25460331535,5.54372172949,0.0984537009501,0.0550223216217,0.0,437.660430282267,439.65609566449064,440.50777186170654,441.5935536603599
4.919999999999983,-9.78537068369,-0.204264984143,28.7566544628,6.22388149932,0.26809269594,0.0,-6.93431078625,-1.28680293844,5.44831018517,0.0760212710433,0.0615609220349,0.0,431.02514050590474,431.57989799077706,433.7901345994545,431.9089848237277
4.979999999999982,-10.2075002371,-0.282552889058,29.0836851723,6.22827028723,0.27158442196,0.0,-7.1372100409,-1.32238641465,5.45208208434,0.0666718666833,0.0504362339793,0.0,464.54408136156616,463.67286849118136,464.98089456512065,464.2515632898913
5.0399999999999805,-10.6422816127,-0.362969229241,29.41214449,6.2319034098,0.274214138854,0.0,-7.35595022693,-1.35777123888,5.49568136487,0.0440568390125,0.0253906082373,0.0,479.06580525079625,477.15798793264776,478.77393706937227,477.0519851869804
